,CustomerID,Age,Gender,DeviceType,TrafficSource,PagesViewed,TimeOnSite,CartItems,PreviousPurchases,AverageOrderValue,DiscountUsed,Purchase
4453,C04454,41,Female,Desktop,Search Engine,13,2,5,1,123,0,0
4454,C04455,49,Male,Tablet,Direct,1,3,2,5,171,0,0
4455,C04456,53,Female,Tablet,Email,9,1,3,4,29,1,1
4456,C04457,49,Male,Tablet,Email,14,3,5,6,59,1,1
4457,C04458,32,Female,Mobile,Social Media,6,8,5,8,63,1,1
4458,C04459,52,Female,Tablet,Direct,11,4,4,5,287,1,1
4459,C04460,20,Male,Tablet,Email,4,7,5,5,297,1,1
4460,C04461,33,Female,Mobile,Direct,6,7,3,1,174,1,1
4461,C04462,22,Male,Mobile,Email,5,5,1,6,101,1,0
4462,C04463,38,Female,Mobile,Search Engine,3,1,3,1,216,1,0
4463,C04464,27,Male,Mobile,Search Engine,7,4,4,6,71,0,1
4464,C04465,36,Female,Mobile,Social Media,3,7,3,7,242,0,1
4465,C04466,42,Male,Mobile,Search Engine,13,5,0,0,78,0,0
4466,C04467,21,Male,Desktop,Email,14,2,4,8,295,1,1
4467,C04468,46,Female,Desktop,Social Media,13,8,2,7,295,1,1
4468,C04469,36,Male,Desktop,Social Media,2,2,3,8,129,0,0
4469,C04470,19,Female,Desktop,Search Engine,14,8,5,4,49,1,1
4470,C04471,27,Female,Tablet,Direct,4,2,1,3,126,0,0
4471,C04472,42,Male,Mobile,Search Engine,7,5,3,0,114,1,0
4472,C04473,37,Male,Tablet,Search Engine,5,4,1,8,226,1,1
4473,C04474,36,Male,Mobile,Social Media,14,1,0,3,191,1,0
4474,C04475,40,Male,Mobile,Search Engine,9,8,2,3,98,1,1
4475,C04476,41,Male,Tablet,Email,10,3,5,3,269,0,0
4476,C04477,28,Female,Desktop,Social Media,7,4,4,1,237,0,0
4477,C04478,51,Male,Tablet,Search Engine,12,4,4,3,76,0,1
4478,C04479,45,Female,Tablet,Direct,14,5,2,1,166,1,0
4479,C04480,22,Male,Mobile,Email,9,3,0,7,253,0,0
4480,C04481,22,Male,Mobile,Direct,14,9,0,6,36,0,1
4481,C04482,38,Male,Mobile,Email,9,4,3,9,216,0,1
4482,C04483,29,Female,Desktop,Direct,12,4,0,1,208,0,0
4483,C04484,21,Male,Tablet,Search Engine,2,6,3,1,151,0,0
4484,C04485,59,Female,Tablet,Email,1,8,1,1,267,0,0
4485,C04486,37,Female,Desktop,Social Media,11,7,2,0,169,1,0
4486,C04487,55,Female,Tablet,Social Media,4,4,1,5,221,1,0
4487,C04488,42,Male,Tablet,Direct,4,4,1,5,232,1,0
4488,C04489,31,Female,Mobile,Direct,13,5,1,0,236,1,0
4489,C04490,28,Male,Desktop,Direct,2,5,1,0,25,0,0
4490,C04491,49,Female,Mobile,Email,3,1,4,5,177,0,0
4491,C04492,28,Male,Desktop,Social Media,3,8,0,5,94,1,1
4492,C04493,35,Female,Mobile,Search Engine,5,5,2,3,270,0,0
4493,C04494,44,Male,Tablet,Email,1,3,2,2,65,0,0
4494,C04495,35,Male,Desktop,Direct,9,3,5,8,248,0,1
4495,C04496,40,Male,Desktop,Social Media,8,4,1,5,201,1,0
4496,C04497,28,Female,Mobile,Direct,8,7,2,0,102,0,0
4497,C04498,38,Female,Desktop,Search Engine,3,5,3,2,164,1,0
4498,C04499,22,Male,Tablet,Search Engine,2,1,2,0,69,1,0
4499,C04500,40,Female,Tablet,Social Media,1,5,1,2,119,0,0
4500,C04501,58,Female,Tablet,Email,12,5,2,1,239,1,1
4501,C04502,42,Female,Mobile,Search Engine,6,6,0,4,158,1,0
4502,C04503,58,Female,Desktop,Search Engine,13,7,1,2,33,1,0
4503,C04504,27,Female,Mobile,Search Engine,10,5,4,6,32,1,1
4504,C04505,39,Female,Tablet,Search Engine,1,2,0,7,269,1,0
4505,C04506,36,Female,Desktop,Direct,14,2,2,6,191,0,0
4506,C04507,18,Male,Tablet,Direct,11,4,4,1,125,0,1
4507,C04508,24,Male,Desktop,Email,5,1,5,9,208,1,1
4508,C04509,21,Female,Desktop,Social Media,9,7,0,9,36,1,1
4509,C04510,18,Male,Mobile,Social Media,11,1,5,6,69,1,1
4510,C04511,32,Male,Desktop,Social Media,9,3,3,9,268,1,1
4511,C04512,57,Male,Tablet,Search Engine,13,7,0,2,246,1,0
4512,C04513,29,Female,Desktop,Direct,12,6,4,6,98,1,1
4513,C04514,39,Female,Tablet,Direct,4,7,5,0,291,1,1
4514,C04515,39,Female,Mobile,Email,7,5,3,1,232,0,0
4515,C04516,34,Female,Tablet,Social Media,14,8,5,9,36,1,1
4516,C04517,46,Female,Desktop,Direct,11,6,2,0,270,0,0
4517,C04518,31,Male,Tablet,Email,7,4,1,8,103,0,1
4518,C04519,37,Female,Tablet,Social Media,4,1,5,1,216,1,0
4519,C04520,50,Male,Desktop,Search Engine,5,2,2,1,284,0,0
4520,C04521,32,Female,Tablet,Direct,11,6,1,5,37,1,1
4521,C04522,29,Male,Desktop,Direct,9,4,1,6,240,0,0
4522,C04523,57,Female,Mobile,Social Media,7,3,4,1,254,0,0
4523,C04524,37,Female,Tablet,Search Engine,7,7,3,3,195,1,1
4524,C04525,47,Female,Mobile,Search Engine,10,7,3,2,91,0,0
4525,C04526,55,Female,Tablet,Direct,7,2,0,4,110,0,0
4526,C04527,20,Female,Tablet,Social Media,9,8,2,8,42,0,1
4527,C04528,45,Female,Mobile,Email,5,1,4,1,232,0,0
4528,C04529,43,Male,Tablet,Direct,6,7,5,4,147,1,1
4529,C04530,47,Female,Tablet,Search Engine,3,1,2,7,78,0,0
4530,C04531,30,Male,Mobile,Email,1,3,5,5,104,1,1
4531,C04532,30,Female,Tablet,Social Media,11,3,5,3,248,1,1
4532,C04533,19,Male,Desktop,Search Engine,12,2,5,9,287,1,1
4533,C04534,54,Male,Tablet,Email,2,5,0,7,131,1,0
4534,C04535,55,Male,Tablet,Direct,8,4,0,2,135,0,0
4535,C04536,19,Male,Tablet,Search Engine,13,6,4,3,257,0,0
4536,C04537,53,Male,Mobile,Social Media,1,2,0,8,71,0,0
4537,C04538,43,Male,Desktop,Search Engine,10,4,4,4,103,0,0
4538,C04539,28,Female,Desktop,Direct,7,7,0,5,130,1,0
4539,C04540,25,Male,Tablet,Social Media,5,1,3,1,219,1,0
4540,C04541,57,Female,Mobile,Direct,13,3,4,8,238,0,1
4541,C04542,39,Female,Mobile,Email,6,1,3,7,248,1,0
4542,C04543,37,Male,Desktop,Search Engine,8,2,3,6,40,1,1
4543,C04544,25,Male,Mobile,Direct,4,9,4,8,195,1,1
4544,C04545,46,Female,Tablet,Email,6,5,2,4,75,1,0
4545,C04546,57,Male,Tablet,Social Media,14,4,1,4,162,1,0
4546,C04547,43,Male,Mobile,Social Media,11,4,0,8,245,1,0
4547,C04548,47,Male,Tablet,Email,3,8,5,4,27,1,1
4548,C04549,34,Male,Desktop,Email,7,3,0,8,143,1,0
4549,C04550,37,Male,Tablet,Social Media,2,4,5,0,265,1,0
4550,C04551,33,Male,Mobile,Direct,12,2,2,9,120,0,1
4551,C04552,24,Male,Desktop,Email,8,6,1,9,112,0,1
4552,C04553,33,Female,Tablet,Direct,13,9,2,7,273,1,1
4553,C04554,44,Male,Desktop,Social Media,7,4,1,2,99,0,0
4554,C04555,40,Female,Mobile,Direct,12,6,4,7,50,1,1
4555,C04556,41,Female,Tablet,Direct,12,4,4,4,31,1,1
4556,C04557,26,Female,Tablet,Email,8,2,5,1,146,0,0
4557,C04558,52,Female,Desktop,Direct,2,6,3,8,206,0,1
4558,C04559,37,Male,Tablet,Direct,3,7,3,3,88,1,1
4559,C04560,54,Female,Tablet,Direct,12,4,5,6,30,1,1
4560,C04561,59,Female,Tablet,Social Media,4,7,4,7,42,0,1
4561,C04562,34,Female,Tablet,Social Media,12,8,5,6,228,1,1
4562,C04563,48,Female,Mobile,Search Engine,9,3,3,5,234,0,1
4563,C04564,25,Female,Tablet,Social Media,12,2,5,6,142,1,1
4564,C04565,32,Male,Desktop,Social Media,12,5,4,3,92,1,1
4565,C04566,48,Male,Mobile,Search Engine,5,2,2,9,229,0,0
4566,C04567,47,Female,Desktop,Search Engine,6,5,0,0,293,1,0
4567,C04568,37,Male,Desktop,Email,1,6,4,4,113,0,0
4568,C04569,56,Male,Desktop,Email,4,8,5,7,255,1,1
4569,C04570,29,Female,Mobile,Social Media,14,6,4,9,173,0,1
4570,C04571,34,Female,Mobile,Direct,4,4,4,5,293,1,0
4571,C04572,59,Female,Mobile,Email,10,3,3,4,232,0,1
4572,C04573,47,Male,Tablet,Email,8,2,5,1,147,0,0
4573,C04574,46,Female,Desktop,Social Media,8,1,3,9,252,0,1
4574,C04575,36,Male,Mobile,Direct,10,2,5,4,60,0,1
4575,C04576,28,Male,Desktop,Search Engine,6,2,3,9,62,0,0
4576,C04577,51,Male,Mobile,Search Engine,8,5,3,2,289,0,0
4577,C04578,24,Female,Mobile,Social Media,9,9,2,1,47,1,1
4578,C04579,51,Male,Mobile,Social Media,5,1,4,2,289,0,0
4579,C04580,37,Female,Desktop,Direct,1,4,2,3,93,1,0
4580,C04581,55,Female,Tablet,Social Media,1,7,3,1,164,1,0
4581,C04582,41,Female,Mobile,Social Media,2,3,2,3,181,0,0
4582,C04583,27,Female,Mobile,Social Media,2,8,4,3,265,1,1
4583,C04584,49,Female,Mobile,Direct,5,3,4,5,289,1,1
4584,C04585,32,Male,Tablet,Social Media,7,8,3,4,230,0,1
4585,C04586,54,Male,Desktop,Email,7,2,4,6,299,0,0
4586,C04587,37,Male,Desktop,Direct,4,5,2,6,242,0,0
4587,C04588,20,Male,Desktop,Email,13,4,1,2,89,0,0
4588,C04589,54,Male,Desktop,Direct,4,9,4,8,39,1,1
4589,C04590,57,Female,Mobile,Email,14,3,2,6,140,0,0
4590,C04591,25,Female,Tablet,Direct,14,5,2,6,192,0,0
4591,C04592,57,Male,Mobile,Search Engine,11,9,2,1,53,0,1
4592,C04593,40,Male,Tablet,Social Media,10,6,4,9,90,1,1
4593,C04594,57,Male,Desktop,Social Media,3,2,1,2,52,1,0
4594,C04595,28,Female,Tablet,Direct,11,1,3,2,281,0,0
4595,C04596,25,Female,Mobile,Email,2,1,3,5,291,0,0
4596,C04597,46,Female,Mobile,Search Engine,3,7,4,3,128,0,1
4597,C04598,47,Male,Desktop,Email,8,2,4,3,42,1,0
4598,C04599,27,Male,Mobile,Social Media,1,7,0,0,165,1,0
4599,C04600,56,Male,Mobile,Social Media,4,1,5,5,33,1,0
4600,C04601,45,Male,Tablet,Email,7,4,1,7,55,1,1
4601,C04602,53,Female,Mobile,Direct,5,4,2,7,290,0,1
4602,C04603,30,Male,Desktop,Direct,2,5,5,7,280,1,1
4603,C04604,49,Male,Desktop,Email,1,1,2,4,72,0,0
4604,C04605,53,Male,Mobile,Social Media,6,7,5,9,67,0,1
4605,C04606,54,Female,Desktop,Email,13,2,3,5,30,0,1
4606,C04607,43,Female,Tablet,Social Media,13,2,5,4,277,0,1
4607,C04608,39,Male,Tablet,Email,5,8,4,3,299,1,1
4608,C04609,21,Female,Mobile,Direct,3,9,1,3,229,0,0
4609,C04610,48,Female,Mobile,Search Engine,11,6,3,3,31,1,0
4610,C04611,35,Female,Tablet,Social Media,11,1,5,3,270,1,1
4611,C04612,55,Female,Desktop,Search Engine,11,1,1,5,179,1,0
4612,C04613,41,Female,Mobile,Direct,9,7,4,5,55,0,1
4613,C04614,40,Male,Mobile,Email,3,8,2,4,168,0,0
4614,C04615,39,Male,Desktop,Direct,2,3,0,8,217,0,0
4615,C04616,19,Male,Mobile,Search Engine,5,9,1,7,265,0,0
4616,C04617,48,Female,Desktop,Direct,9,4,2,9,223,0,1
4617,C04618,28,Female,Desktop,Direct,8,4,1,5,63,1,0
4618,C04619,45,Female,Desktop,Email,6,3,1,8,225,0,0
4619,C04620,49,Female,Desktop,Search Engine,3,8,1,4,260,1,1
4620,C04621,22,Male,Desktop,Search Engine,6,9,4,9,60,1,1
4621,C04622,55,Male,Tablet,Search Engine,5,1,3,3,95,1,0
4622,C04623,27,Male,Desktop,Social Media,1,2,1,5,221,1,0
4623,C04624,57,Male,Tablet,Direct,5,1,4,3,114,0,0
4624,C04625,41,Male,Desktop,Search Engine,14,4,0,7,47,0,1
4625,C04626,52,Male,Mobile,Direct,7,7,3,6,163,0,1
4626,C04627,40,Female,Tablet,Email,9,7,4,4,78,1,1
4627,C04628,34,Female,Mobile,Email,12,6,0,9,148,1,1
4628,C04629,18,Male,Desktop,Social Media,1,5,3,5,20,1,1
4629,C04630,48,Female,Desktop,Social Media,3,4,4,6,41,1,1
4630,C04631,48,Male,Mobile,Email,8,8,0,1,245,1,0
4631,C04632,59,Male,Desktop,Search Engine,6,7,4,8,223,1,1
4632,C04633,59,Female,Mobile,Email,13,1,0,6,206,0,0
4633,C04634,51,Male,Desktop,Direct,5,6,1,7,46,1,0
4634,C04635,26,Male,Desktop,Social Media,13,2,1,4,148,0,1
4635,C04636,39,Male,Tablet,Social Media,10,4,3,2,114,0,0
4636,C04637,30,Female,Mobile,Email,2,5,0,1,85,0,0
4637,C04638,42,Female,Desktop,Search Engine,3,8,1,1,196,1,1
4638,C04639,35,Female,Mobile,Search Engine,12,6,3,2,294,0,0
4639,C04640,29,Female,Tablet,Direct,2,2,2,0,175,0,0
4640,C04641,57,Male,Mobile,Social Media,1,5,1,0,38,1,0
4641,C04642,34,Female,Tablet,Email,7,5,1,6,77,0,0
4642,C04643,32,Female,Mobile,Email,14,6,5,9,292,0,1
4643,C04644,59,Female,Mobile,Social Media,3,1,4,7,217,1,1
4644,C04645,32,Male,Tablet,Email,7,8,2,5,98,1,1
4645,C04646,32,Female,Desktop,Social Media,12,3,0,6,60,1,0
4646,C04647,56,Female,Desktop,Search Engine,7,5,3,0,245,0,0
4647,C04648,30,Male,Desktop,Search Engine,8,7,2,0,280,0,0
4648,C04649,34,Male,Mobile,Email,1,3,0,8,264,1,0
4649,C04650,49,Male,Mobile,Search Engine,5,6,1,4,42,0,0
4650,C04651,26,Male,Desktop,Search Engine,10,5,5,6,216,1,1
4651,C04652,57,Female,Mobile,Direct,9,7,3,5,255,1,1
4652,C04653,37,Male,Mobile,Social Media,12,3,3,3,145,1,0
4653,C04654,43,Female,Desktop,Social Media,11,2,2,0,285,0,0
4654,C04655,44,Female,Tablet,Email,7,4,4,3,159,0,0
4655,C04656,38,Female,Mobile,Social Media,1,3,0,9,146,0,0
4656,C04657,35,Female,Mobile,Direct,8,4,5,9,133,1,1
4657,C04658,30,Female,Mobile,Email,3,7,5,7,32,1,1
4658,C04659,33,Male,Mobile,Email,13,5,2,0,247,0,0
4659,C04660,26,Female,Tablet,Social Media,4,4,4,1,28,0,0
4660,C04661,29,Female,Desktop,Search Engine,4,6,4,7,165,0,1
4661,C04662,55,Female,Mobile,Search Engine,10,7,4,1,182,1,1
4662,C04663,36,Male,Desktop,Search Engine,14,5,3,9,242,1,1
4663,C04664,24,Female,Mobile,Search Engine,12,7,0,8,235,0,1
4664,C04665,52,Female,Tablet,Direct,8,3,0,2,188,0,0
4665,C04666,35,Male,Desktop,Email,1,7,2,2,45,0,0
4666,C04667,33,Female,Tablet,Search Engine,8,3,1,5,144,0,0
4667,C04668,56,Female,Mobile,Direct,9,6,2,2,269,1,0
4668,C04669,21,Male,Tablet,Email,9,8,0,8,29,0,1
4669,C04670,42,Female,Tablet,Social Media,5,6,3,7,124,0,1
4670,C04671,49,Female,Mobile,Social Media,4,3,2,3,125,1,0
4671,C04672,57,Female,Mobile,Direct,4,5,1,5,20,1,1
4672,C04673,30,Female,Desktop,Email,9,9,5,7,201,0,1
4673,C04674,34,Female,Mobile,Search Engine,8,8,2,3,160,1,0
4674,C04675,54,Male,Desktop,Email,10,6,4,4,249,0,1
4675,C04676,23,Male,Tablet,Search Engine,10,9,1,6,83,0,0
4676,C04677,36,Male,Tablet,Direct,12,2,4,7,97,0,1
4677,C04678,30,Female,Desktop,Search Engine,7,9,3,6,251,1,1
4678,C04679,43,Female,Mobile,Direct,12,6,0,7,106,0,1
4679,C04680,31,Female,Mobile,Email,3,9,2,3,202,0,0
4680,C04681,48,Male,Tablet,Email,4,4,2,0,165,1,0
4681,C04682,21,Female,Desktop,Search Engine,9,5,4,5,111,1,1
4682,C04683,56,Female,Tablet,Email,14,2,4,4,142,1,1
4683,C04684,25,Female,Tablet,Search Engine,13,3,0,3,295,0,0
4684,C04685,42,Male,Mobile,Email,8,1,2,1,83,0,0
4685,C04686,30,Male,Desktop,Social Media,12,4,0,0,238,0,0
4686,C04687,49,Female,Tablet,Search Engine,12,2,4,8,211,0,1
4687,C04688,55,Female,Mobile,Direct,1,2,5,1,126,0,0
4688,C04689,55,Female,Tablet,Social Media,3,1,4,8,266,1,1
4689,C04690,45,Male,Tablet,Direct,14,2,1,5,76,1,0
4690,C04691,47,Male,Mobile,Email,12,4,4,5,64,0,1
4691,C04692,20,Male,Mobile,Social Media,10,6,4,1,105,0,0
4692,C04693,45,Female,Desktop,Email,2,7,5,5,57,0,1
4693,C04694,20,Male,Tablet,Search Engine,2,7,0,2,201,0,0
4694,C04695,51,Female,Desktop,Direct,13,7,1,6,183,0,1
4695,C04696,33,Female,Mobile,Email,13,4,1,9,264,0,1
4696,C04697,39,Male,Mobile,Direct,8,5,2,3,145,0,0
4697,C04698,49,Female,Tablet,Direct,6,3,5,8,226,0,1
4698,C04699,55,Male,Desktop,Email,12,1,3,4,286,1,0
4699,C04700,25,Female,Desktop,Search Engine,12,8,2,9,106,1,1
4700,C04701,25,Female,Tablet,Direct,12,7,2,2,164,0,0
4701,C04702,23,Male,Tablet,Email,13,9,2,0,141,0,0
4702,C04703,31,Female,Desktop,Search Engine,6,4,1,0,117,0,0
4703,C04704,49,Female,Mobile,Email,4,5,0,3,152,1,1
4704,C04705,52,Female,Mobile,Search Engine,1,5,4,9,84,1,1
4705,C04706,27,Female,Tablet,Direct,11,7,1,9,218,0,1
4706,C04707,20,Female,Desktop,Social Media,7,9,4,3,144,0,0
4707,C04708,29,Female,Desktop,Email,8,8,4,8,227,0,1
4708,C04709,48,Female,Desktop,Direct,2,7,3,7,227,0,1
4709,C04710,46,Female,Mobile,Email,2,1,2,3,140,0,0
4710,C04711,22,Male,Mobile,Email,1,6,3,5,161,1,0
4711,C04712,42,Male,Desktop,Search Engine,4,9,2,6,76,0,1
4712,C04713,58,Female,Desktop,Email,6,7,1,9,164,0,1
4713,C04714,48,Female,Tablet,Search Engine,14,1,4,7,63,1,1
4714,C04715,38,Male,Tablet,Direct,5,9,3,3,151,0,0
4715,C04716,37,Female,Desktop,Email,4,3,5,0,100,1,0
4716,C04717,56,Male,Desktop,Direct,14,9,1,4,49,1,1
4717,C04718,39,Male,Mobile,Social Media,4,4,1,0,228,1,0
4718,C04719,21,Male,Desktop,Direct,10,9,5,3,262,0,0
4719,C04720,30,Female,Tablet,Email,7,8,2,6,202,1,1
4720,C04721,59,Female,Mobile,Social Media,7,7,4,6,177,1,1
4721,C04722,37,Female,Tablet,Search Engine,2,4,2,0,165,1,0
4722,C04723,30,Male,Tablet,Social Media,13,9,2,8,252,0,1
4723,C04724,34,Male,Mobile,Email,7,4,1,1,111,1,0
4724,C04725,53,Male,Tablet,Email,2,1,2,4,191,1,0
4725,C04726,50,Female,Desktop,Direct,4,6,0,5,209,0,0
4726,C04727,18,Male,Tablet,Search Engine,1,4,5,0,50,0,0
4727,C04728,32,Male,Mobile,Email,5,3,5,1,128,1,1
4728,C04729,30,Female,Mobile,Email,1,5,4,6,291,1,1
4729,C04730,34,Male,Mobile,Search Engine,4,3,5,5,114,1,0
4730,C04731,41,Male,Tablet,Search Engine,13,9,2,5,96,0,1
4731,C04732,25,Female,Desktop,Direct,9,6,2,5,170,0,0
4732,C04733,44,Female,Mobile,Social Media,13,3,3,6,161,0,1
4733,C04734,40,Male,Desktop,Search Engine,12,5,4,9,250,0,1
4734,C04735,25,Female,Mobile,Email,8,8,4,8,277,0,1
4735,C04736,25,Male,Desktop,Search Engine,6,8,5,8,147,1,1
4736,C04737,43,Female,Desktop,Email,8,6,2,1,243,1,0
4737,C04738,30,Male,Desktop,Direct,5,5,0,1,203,0,0
4738,C04739,56,Female,Mobile,Social Media,7,5,3,4,299,1,0
4739,C04740,54,Male,Tablet,Direct,8,1,0,9,48,0,1
4740,C04741,45,Female,Tablet,Search Engine,7,2,2,6,37,1,0
4741,C04742,42,Female,Tablet,Email,14,4,4,2,150,1,0
4742,C04743,33,Female,Desktop,Search Engine,4,6,4,2,288,0,1
4743,C04744,19,Female,Mobile,Search Engine,5,7,0,3,125,0,0
4744,C04745,35,Female,Desktop,Search Engine,13,1,1,2,176,1,0
4745,C04746,34,Female,Mobile,Search Engine,14,8,2,2,78,1,1
4746,C04747,47,Female,Desktop,Social Media,10,1,4,7,111,1,1
4747,C04748,56,Male,Mobile,Email,6,9,5,6,279,1,1
4748,C04749,30,Male,Mobile,Search Engine,14,4,1,6,70,0,0
4749,C04750,49,Female,Mobile,Email,14,7,4,9,152,1,1
4750,C04751,46,Female,Desktop,Social Media,12,6,5,1,186,0,0
4751,C04752,47,Male,Tablet,Email,11,9,4,8,24,1,1
4752,C04753,35,Male,Desktop,Email,6,2,1,5,155,0,0
4753,C04754,30,Female,Desktop,Social Media,13,7,0,2,245,0,0
4754,C04755,38,Male,Mobile,Search Engine,9,5,2,8,203,0,1
4755,C04756,47,Male,Mobile,Email,10,7,1,8,110,1,1
4756,C04757,38,Female,Tablet,Direct,14,1,1,5,208,1,0
4757,C04758,34,Female,Tablet,Email,14,9,4,9,152,0,1
4758,C04759,57,Female,Mobile,Search Engine,2,1,5,5,191,1,1
4759,C04760,36,Male,Tablet,Direct,6,5,1,7,269,0,0
4760,C04761,32,Female,Tablet,Search Engine,13,8,2,7,80,0,1
4761,C04762,26,Female,Mobile,Email,3,1,0,5,69,0,0
4762,C04763,27,Male,Desktop,Social Media,14,7,5,6,242,0,1
4763,C04764,48,Female,Tablet,Search Engine,2,2,0,3,191,0,0
4764,C04765,40,Male,Mobile,Search Engine,6,7,0,0,244,1,0
4765,C04766,47,Male,Tablet,Social Media,4,7,2,3,210,0,0
4766,C04767,50,Male,Tablet,Email,5,9,4,7,284,1,1
4767,C04768,26,Male,Mobile,Search Engine,5,6,5,7,263,1,1
4768,C04769,18,Male,Tablet,Email,3,4,5,1,98,1,0
4769,C04770,52,Male,Tablet,Email,12,7,2,6,41,0,0
4770,C04771,28,Female,Tablet,Email,4,7,5,0,55,1,1
4771,C04772,51,Female,Desktop,Social Media,3,4,1,1,175,1,0
4772,C04773,33,Female,Desktop,Email,7,2,3,7,75,1,1
4773,C04774,26,Male,Tablet,Email,1,9,3,9,267,1,1
4774,C04775,49,Female,Mobile,Direct,6,8,3,3,280,0,0
4775,C04776,32,Male,Tablet,Direct,4,5,0,2,279,1,0
4776,C04777,29,Female,Tablet,Direct,1,5,5,1,34,1,1
4777,C04778,50,Male,Desktop,Search Engine,1,1,2,5,207,0,0
4778,C04779,31,Female,Desktop,Search Engine,5,9,5,3,45,1,1
4779,C04780,25,Male,Desktop,Direct,14,8,2,2,42,1,0
4780,C04781,25,Female,Tablet,Social Media,5,5,5,2,122,1,1
4781,C04782,44,Male,Tablet,Social Media,10,6,0,9,48,1,1
4782,C04783,29,Female,Mobile,Direct,7,8,1,2,76,1,0
4783,C04784,18,Male,Tablet,Search Engine,13,6,3,7,81,0,1
4784,C04785,57,Female,Tablet,Search Engine,12,4,3,8,67,1,1
4785,C04786,59,Female,Desktop,Social Media,4,3,5,8,54,1,1
4786,C04787,28,Female,Desktop,Email,14,7,0,4,65,0,0
4787,C04788,56,Male,Desktop,Social Media,9,2,3,0,52,1,0
4788,C04789,48,Male,Desktop,Email,4,7,5,9,245,1,1
4789,C04790,34,Male,Desktop,Search Engine,7,1,4,4,285,1,1
4790,C04791,50,Male,Mobile,Search Engine,5,5,5,0,235,0,1
4791,C04792,49,Male,Mobile,Direct,5,9,2,8,236,1,1
4792,C04793,46,Female,Mobile,Search Engine,6,1,3,9,195,1,1
4793,C04794,38,Male,Desktop,Email,8,8,3,7,63,1,1
4794,C04795,38,Female,Desktop,Social Media,5,9,4,6,238,1,1
4795,C04796,57,Female,Desktop,Direct,3,9,1,1,145,1,0
4796,C04797,40,Male,Mobile,Email,6,8,5,1,219,0,0
4797,C04798,23,Female,Desktop,Social Media,14,4,1,3,104,1,0
4798,C04799,39,Male,Mobile,Social Media,12,7,5,8,60,0,1
4799,C04800,55,Male,Desktop,Social Media,14,1,4,8,230,1,1
4800,C04801,54,Male,Tablet,Search Engine,2,7,1,7,58,1,1
4801,C04802,25,Female,Mobile,Social Media,12,6,0,4,288,1,0
4802,C04803,58,Male,Tablet,Search Engine,12,5,4,6,200,0,1
4803,C04804,52,Male,Mobile,Social Media,8,1,5,8,250,0,1
4804,C04805,28,Male,Desktop,Social Media,8,8,2,2,89,1,1
4805,C04806,41,Female,Desktop,Search Engine,3,1,2,3,95,1,0
4806,C04807,38,Male,Tablet,Search Engine,12,1,2,1,295,0,0
4807,C04808,19,Female,Desktop,Email,8,3,5,8,253,0,1
4808,C04809,57,Female,Mobile,Social Media,9,8,3,6,155,0,1
4809,C04810,36,Male,Desktop,Search Engine,5,8,4,5,173,1,1
4810,C04811,56,Female,Desktop,Email,5,7,4,4,118,0,1
4811,C04812,45,Female,Mobile,Email,6,5,1,6,149,0,0
4812,C04813,34,Male,Tablet,Search Engine,7,8,4,2,26,0,1
4813,C04814,23,Male,Tablet,Social Media,3,2,4,4,124,0,0
4814,C04815,36,Male,Desktop,Email,5,8,1,1,69,1,0
4815,C04816,55,Female,Mobile,Social Media,1,2,4,4,243,0,0
4816,C04817,45,Male,Tablet,Social Media,11,5,4,6,83,0,1
4817,C04818,19,Female,Tablet,Email,10,4,0,9,200,1,0
4818,C04819,55,Female,Desktop,Search Engine,5,1,5,6,94,0,1
4819,C04820,54,Female,Mobile,Social Media,4,5,1,8,285,1,1
4820,C04821,21,Female,Tablet,Direct,1,7,0,2,208,0,0
4821,C04822,39,Female,Desktop,Search Engine,7,1,3,7,202,1,1
4822,C04823,43,Male,Desktop,Email,1,2,1,4,87,0,0
4823,C04824,53,Male,Desktop,Direct,13,9,5,6,189,1,1
4824,C04825,30,Female,Desktop,Social Media,8,5,4,0,191,1,0
4825,C04826,49,Female,Tablet,Search Engine,14,7,4,0,126,1,1
4826,C04827,34,Male,Mobile,Direct,10,2,0,3,130,1,0
4827,C04828,58,Male,Desktop,Search Engine,12,7,0,4,97,1,1
4828,C04829,53,Female,Desktop,Social Media,2,7,3,9,205,1,1
4829,C04830,36,Female,Tablet,Search Engine,10,7,3,2,272,0,0
4830,C04831,52,Male,Desktop,Direct,13,5,5,5,255,1,1
4831,C04832,57,Male,Desktop,Search Engine,12,9,4,2,112,1,1
4832,C04833,45,Female,Mobile,Email,5,2,2,4,149,1,0
4833,C04834,18,Male,Desktop,Email,13,4,3,0,202,1,0
4834,C04835,59,Male,Tablet,Direct,6,2,4,2,53,0,0
4835,C04836,35,Female,Mobile,Search Engine,9,8,3,6,241,1,1
4836,C04837,57,Female,Tablet,Direct,14,1,1,2,20,0,0
4837,C04838,50,Female,Mobile,Search Engine,7,9,0,4,116,1,0
4838,C04839,29,Male,Mobile,Social Media,6,5,4,6,106,0,1
4839,C04840,25,Female,Desktop,Email,5,3,3,1,271,0,0
4840,C04841,41,Male,Desktop,Social Media,6,4,0,2,34,0,0
4841,C04842,33,Female,Desktop,Search Engine,14,1,2,3,161,1,0
4842,C04843,21,Female,Tablet,Social Media,11,3,3,4,89,0,0
4843,C04844,55,Male,Desktop,Direct,4,8,4,8,298,1,1
4844,C04845,44,Male,Desktop,Direct,1,2,1,8,73,1,1
