CustomerID,Age,Gender,DeviceType,TrafficSource,PagesViewed,TimeOnSite,CartItems,PreviousPurchases,AverageOrderValue,DiscountUsed,Purchase
C04360,19,Female,Mobile,Social Media,1,7,5,3,249,1,1
C04361,47,Male,Tablet,Search Engine,9,7,5,6,197,1,1
C04362,47,Female,Tablet,Social Media,14,9,4,4,269,0,1
C04363,29,Female,Tablet,Search Engine,4,6,0,7,30,0,0
C04364,27,Female,Desktop,Search Engine,1,7,4,7,271,1,1
C04365,28,Male,Tablet,Direct,11,1,1,4,254,1,0
C04366,32,Female,Mobile,Direct,10,7,5,6,155,1,1
C04367,33,Male,Tablet,Email,12,2,5,5,273,1,1
C04368,34,Female,Tablet,Social Media,3,7,2,7,73,0,0
C04369,43,Female,Mobile,Social Media,6,3,1,8,148,1,1
C04370,19,Male,Mobile,Search Engine,14,9,5,4,245,0,1
C04371,29,Female,Desktop,Direct,11,5,1,6,39,1,0
C04372,43,Male,Desktop,Direct,13,7,1,0,119,1,0
C04373,40,Female,Desktop,Social Media,13,8,0,7,76,1,1
C04374,35,Male,Desktop,Email,11,2,5,2,245,1,1
C04375,49,Female,Mobile,Direct,8,1,3,0,160,1,0
C04376,55,Female,Tablet,Email,13,7,0,5,144,1,1
C04377,20,Female,Tablet,Social Media,10,6,0,7,71,0,1
C04378,55,Male,Tablet,Social Media,2,6,1,2,153,0,0
C04379,20,Male,Desktop,Email,8,2,3,0,172,1,0
C04380,47,Male,Mobile,Direct,14,3,0,2,205,0,0
C04381,18,Female,Mobile,Social Media,13,4,3,4,258,1,1
C04382,47,Male,Mobile,Search Engine,1,3,5,7,202,0,1
C04383,49,Male,Tablet,Social Media,11,2,1,8,22,1,0
C04384,45,Male,Desktop,Direct,2,3,0,8,215,0,0
C04385,38,Male,Mobile,Search Engine,8,6,3,3,185,1,1
C04386,30,Male,Desktop,Social Media,7,9,4,7,160,0,1
C04387,44,Male,Mobile,Direct,5,4,0,4,130,0,0
C04388,53,Male,Desktop,Direct,13,6,0,2,280,1,0
C04389,24,Male,Mobile,Social Media,10,1,0,4,207,1,0
C04390,39,Male,Desktop,Direct,2,6,3,1,292,1,0
C04391,27,Male,Mobile,Email,9,3,2,5,204,1,1
C04392,56,Female,Mobile,Search Engine,5,9,5,0,111,1,1
C04393,32,Female,Desktop,Email,8,4,0,5,213,0,0
C04394,32,Male,Desktop,Social Media,13,7,4,4,66,1,1
C04395,21,Female,Tablet,Email,4,4,4,8,163,1,1
C04396,49,Female,Desktop,Social Media,14,6,1,6,168,0,0
C04397,40,Male,Mobile,Social Media,9,7,2,5,139,0,1
C04398,23,Male,Mobile,Direct,10,2,2,6,153,0,0
C04399,41,Male,Desktop,Direct,7,6,3,9,216,1,1
C04400,37,Female,Tablet,Social Media,2,8,1,4,56,1,0
C04401,54,Male,Desktop,Search Engine,3,6,3,0,206,0,0
C04402,37,Female,Mobile,Search Engine,14,2,1,8,232,0,1
C04403,29,Male,Mobile,Search Engine,2,4,5,4,129,1,1
C04404,50,Female,Tablet,Email,5,1,2,3,206,0,0
C04405,45,Female,Desktop,Social Media,2,7,5,5,97,1,1
C04406,25,Male,Mobile,Direct,5,8,3,4,144,0,0
C04407,18,Male,Mobile,Email,13,2,1,0,21,0,0
C04408,54,Female,Mobile,Email,9,5,2,1,90,1,0
C04409,39,Female,Desktop,Direct,2,8,2,3,231,0,1
C04410,23,Male,Desktop,Social Media,9,8,0,7,27,0,1
C04411,38,Male,Tablet,Email,7,5,3,4,203,1,0
C04412,49,Female,Mobile,Social Media,7,8,0,6,183,1,1
C04413,52,Male,Mobile,Social Media,14,6,2,1,288,0,0
C04414,32,Female,Tablet,Social Media,5,5,3,7,100,1,1
C04415,22,Male,Mobile,Direct,8,4,3,4,281,1,1
C04416,23,Male,Tablet,Social Media,7,5,5,3,294,1,1
C04417,42,Male,Tablet,Email,6,4,4,8,124,0,0
C04418,57,Female,Mobile,Direct,2,1,1,5,47,0,0
C04419,46,Male,Desktop,Direct,6,3,4,3,66,0,0
C04420,24,Female,Desktop,Email,14,8,4,7,74,0,1
C04421,57,Male,Desktop,Direct,2,7,2,2,98,0,0
C04422,30,Female,Desktop,Email,1,7,5,9,20,0,1
C04423,55,Female,Mobile,Search Engine,9,3,1,1,187,0,0
C04424,35,Male,Tablet,Email,13,9,4,6,42,1,1
C04425,19,Female,Tablet,Direct,5,6,4,3,247,1,0
C04426,25,Female,Mobile,Email,10,8,3,3,279,0,0
C04427,28,Female,Desktop,Search Engine,10,8,2,9,283,0,1
C04428,50,Female,Tablet,Social Media,4,3,4,8,183,1,1
C04429,55,Male,Mobile,Social Media,12,4,1,1,29,0,0
C04430,44,Male,Mobile,Social Media,11,6,0,0,135,0,0
C04431,37,Male,Desktop,Direct,8,2,0,6,177,0,0
C04432,29,Female,Mobile,Search Engine,5,7,2,7,291,1,1
C04433,48,Female,Tablet,Email,14,2,0,2,177,1,0
C04434,44,Male,Tablet,Email,7,5,3,1,221,1,0
C04435,49,Male,Mobile,Email,3,4,3,3,140,0,0
C04436,27,Female,Tablet,Email,8,9,1,1,158,1,0
C04437,20,Male,Mobile,Direct,8,2,5,1,181,1,1
C04438,44,Male,Tablet,Direct,3,7,2,4,227,0,0
C04439,52,Female,Desktop,Search Engine,9,7,2,9,74,0,1
C04440,48,Male,Tablet,Email,14,7,0,4,279,0,0
C04441,32,Female,Desktop,Social Media,8,1,4,7,63,0,0
C04442,33,Male,Desktop,Direct,1,8,4,8,178,1,1
C04443,30,Female,Mobile,Search Engine,8,2,5,1,117,1,0
C04444,52,Female,Desktop,Search Engine,12,5,4,0,45,0,0
C04445,28,Female,Tablet,Direct,11,2,5,2,217,0,0
C04446,38,Female,Tablet,Social Media,4,5,1,5,116,0,0
C04447,28,Female,Desktop,Social Media,6,7,2,4,258,0,0
C04448,47,Male,Mobile,Email,14,6,0,7,31,0,1
C04449,52,Male,Desktop,Direct,13,5,1,7,64,1,1
C04450,39,Male,Tablet,Social Media,10,4,3,1,28,0,0
C04451,55,Female,Tablet,Direct,9,8,3,8,20,1,1
C04452,48,Male,Desktop,Search Engine,5,8,3,3,229,0,0
C04453,31,Female,Desktop,Search Engine,7,1,5,0,73,1,0
C04454,41,Female,Desktop,Search Engine,13,2,5,1,123,0,0
C04455,49,Male,Tablet,Direct,1,3,2,5,171,0,0
C04456,53,Female,Tablet,Email,9,1,3,4,29,1,1
C04457,49,Male,Tablet,Email,14,3,5,6,59,1,1
C04458,32,Female,Mobile,Social Media,6,8,5,8,63,1,1
C04459,52,Female,Tablet,Direct,11,4,4,5,287,1,1
C04460,20,Male,Tablet,Email,4,7,5,5,297,1,1
C04461,33,Female,Mobile,Direct,6,7,3,1,174,1,1
C04462,22,Male,Mobile,Email,5,5,1,6,101,1,0
C04463,38,Female,Mobile,Search Engine,3,1,3,1,216,1,0
C04464,27,Male,Mobile,Search Engine,7,4,4,6,71,0,1
C04465,36,Female,Mobile,Social Media,3,7,3,7,242,0,1
C04466,42,Male,Mobile,Search Engine,13,5,0,0,78,0,0
C04467,21,Male,Desktop,Email,14,2,4,8,295,1,1
C04468,46,Female,Desktop,Social Media,13,8,2,7,295,1,1
C04469,36,Male,Desktop,Social Media,2,2,3,8,129,0,0
C04470,19,Female,Desktop,Search Engine,14,8,5,4,49,1,1
C04471,27,Female,Tablet,Direct,4,2,1,3,126,0,0
C04472,42,Male,Mobile,Search Engine,7,5,3,0,114,1,0
C04473,37,Male,Tablet,Search Engine,5,4,1,8,226,1,1
C04474,36,Male,Mobile,Social Media,14,1,0,3,191,1,0
C04475,40,Male,Mobile,Search Engine,9,8,2,3,98,1,1
C04476,41,Male,Tablet,Email,10,3,5,3,269,0,0
C04477,28,Female,Desktop,Social Media,7,4,4,1,237,0,0
C04478,51,Male,Tablet,Search Engine,12,4,4,3,76,0,1
C04479,45,Female,Tablet,Direct,14,5,2,1,166,1,0
C04480,22,Male,Mobile,Email,9,3,0,7,253,0,0
C04481,22,Male,Mobile,Direct,14,9,0,6,36,0,1
C04482,38,Male,Mobile,Email,9,4,3,9,216,0,1
C04483,29,Female,Desktop,Direct,12,4,0,1,208,0,0
C04484,21,Male,Tablet,Search Engine,2,6,3,1,151,0,0
C04485,59,Female,Tablet,Email,1,8,1,1,267,0,0
C04486,37,Female,Desktop,Social Media,11,7,2,0,169,1,0
C04487,55,Female,Tablet,Social Media,4,4,1,5,221,1,0
C04488,42,Male,Tablet,Direct,4,4,1,5,232,1,0
C04489,31,Female,Mobile,Direct,13,5,1,0,236,1,0
C04490,28,Male,Desktop,Direct,2,5,1,0,25,0,0
C04491,49,Female,Mobile,Email,3,1,4,5,177,0,0
C04492,28,Male,Desktop,Social Media,3,8,0,5,94,1,1
C04493,35,Female,Mobile,Search Engine,5,5,2,3,270,0,0
C04494,44,Male,Tablet,Email,1,3,2,2,65,0,0
C04495,35,Male,Desktop,Direct,9,3,5,8,248,0,1
C04496,40,Male,Desktop,Social Media,8,4,1,5,201,1,0
C04497,28,Female,Mobile,Direct,8,7,2,0,102,0,0
C04498,38,Female,Desktop,Search Engine,3,5,3,2,164,1,0
C04499,22,Male,Tablet,Search Engine,2,1,2,0,69,1,0
C04500,40,Female,Tablet,Social Media,1,5,1,2,119,0,0
C04501,58,Female,Tablet,Email,12,5,2,1,239,1,1
C04502,42,Female,Mobile,Search Engine,6,6,0,4,158,1,0
C04503,58,Female,Desktop,Search Engine,13,7,1,2,33,1,0
C04504,27,Female,Mobile,Search Engine,10,5,4,6,32,1,1
C04505,39,Female,Tablet,Search Engine,1,2,0,7,269,1,0
C04506,36,Female,Desktop,Direct,14,2,2,6,191,0,0
C04507,18,Male,Tablet,Direct,11,4,4,1,125,0,1
C04508,24,Male,Desktop,Email,5,1,5,9,208,1,1
C04509,21,Female,Desktop,Social Media,9,7,0,9,36,1,1
C04510,18,Male,Mobile,Social Media,11,1,5,6,69,1,1
C04511,32,Male,Desktop,Social Media,9,3,3,9,268,1,1
C04512,57,Male,Tablet,Search Engine,13,7,0,2,246,1,0
C04513,29,Female,Desktop,Direct,12,6,4,6,98,1,1
C04514,39,Female,Tablet,Direct,4,7,5,0,291,1,1
C04515,39,Female,Mobile,Email,7,5,3,1,232,0,0
C04516,34,Female,Tablet,Social Media,14,8,5,9,36,1,1
C04517,46,Female,Desktop,Direct,11,6,2,0,270,0,0
C04518,31,Male,Tablet,Email,7,4,1,8,103,0,1
C04519,37,Female,Tablet,Social Media,4,1,5,1,216,1,0
C04520,50,Male,Desktop,Search Engine,5,2,2,1,284,0,0
C04521,32,Female,Tablet,Direct,11,6,1,5,37,1,1
C04522,29,Male,Desktop,Direct,9,4,1,6,240,0,0
C04523,57,Female,Mobile,Social Media,7,3,4,1,254,0,0
C04524,37,Female,Tablet,Search Engine,7,7,3,3,195,1,1
C04525,47,Female,Mobile,Search Engine,10,7,3,2,91,0,0
C04526,55,Female,Tablet,Direct,7,2,0,4,110,0,0
C04527,20,Female,Tablet,Social Media,9,8,2,8,42,0,1
C04528,45,Female,Mobile,Email,5,1,4,1,232,0,0
C04529,43,Male,Tablet,Direct,6,7,5,4,147,1,1
C04530,47,Female,Tablet,Search Engine,3,1,2,7,78,0,0
C04531,30,Male,Mobile,Email,1,3,5,5,104,1,1
C04532,30,Female,Tablet,Social Media,11,3,5,3,248,1,1
C04533,19,Male,Desktop,Search Engine,12,2,5,9,287,1,1
C04534,54,Male,Tablet,Email,2,5,0,7,131,1,0
C04535,55,Male,Tablet,Direct,8,4,0,2,135,0,0
C04536,19,Male,Tablet,Search Engine,13,6,4,3,257,0,0
C04537,53,Male,Mobile,Social Media,1,2,0,8,71,0,0
C04538,43,Male,Desktop,Search Engine,10,4,4,4,103,0,0
C04539,28,Female,Desktop,Direct,7,7,0,5,130,1,0
C04540,25,Male,Tablet,Social Media,5,1,3,1,219,1,0
C04541,57,Female,Mobile,Direct,13,3,4,8,238,0,1
C04542,39,Female,Mobile,Email,6,1,3,7,248,1,0
C04543,37,Male,Desktop,Search Engine,8,2,3,6,40,1,1
C04544,25,Male,Mobile,Direct,4,9,4,8,195,1,1
C04545,46,Female,Tablet,Email,6,5,2,4,75,1,0
C04546,57,Male,Tablet,Social Media,14,4,1,4,162,1,0
C04547,43,Male,Mobile,Social Media,11,4,0,8,245,1,0
C04548,47,Male,Tablet,Email,3,8,5,4,27,1,1
C04549,34,Male,Desktop,Email,7,3,0,8,143,1,0
C04550,37,Male,Tablet,Social Media,2,4,5,0,265,1,0
C04551,33,Male,Mobile,Direct,12,2,2,9,120,0,1
C04552,24,Male,Desktop,Email,8,6,1,9,112,0,1
C04553,33,Female,Tablet,Direct,13,9,2,7,273,1,1
C04554,44,Male,Desktop,Social Media,7,4,1,2,99,0,0
C04555,40,Female,Mobile,Direct,12,6,4,7,50,1,1
C04556,41,Female,Tablet,Direct,12,4,4,4,31,1,1
C04557,26,Female,Tablet,Email,8,2,5,1,146,0,0
C04558,52,Female,Desktop,Direct,2,6,3,8,206,0,1
C04559,37,Male,Tablet,Direct,3,7,3,3,88,1,1
C04560,54,Female,Tablet,Direct,12,4,5,6,30,1,1
C04561,59,Female,Tablet,Social Media,4,7,4,7,42,0,1
C04562,34,Female,Tablet,Social Media,12,8,5,6,228,1,1
C04563,48,Female,Mobile,Search Engine,9,3,3,5,234,0,1
C04564,25,Female,Tablet,Social Media,12,2,5,6,142,1,1
C04565,32,Male,Desktop,Social Media,12,5,4,3,92,1,1
C04566,48,Male,Mobile,Search Engine,5,2,2,9,229,0,0
C04567,47,Female,Desktop,Search Engine,6,5,0,0,293,1,0
C04568,37,Male,Desktop,Email,1,6,4,4,113,0,0
C04569,56,Male,Desktop,Email,4,8,5,7,255,1,1
C04570,29,Female,Mobile,Social Media,14,6,4,9,173,0,1
C04571,34,Female,Mobile,Direct,4,4,4,5,293,1,0
C04572,59,Female,Mobile,Email,10,3,3,4,232,0,1
C04573,47,Male,Tablet,Email,8,2,5,1,147,0,0
C04574,46,Female,Desktop,Social Media,8,1,3,9,252,0,1
C04575,36,Male,Mobile,Direct,10,2,5,4,60,0,1
C04576,28,Male,Desktop,Search Engine,6,2,3,9,62,0,0
C04577,51,Male,Mobile,Search Engine,8,5,3,2,289,0,0
C04578,24,Female,Mobile,Social Media,9,9,2,1,47,1,1
C04579,51,Male,Mobile,Social Media,5,1,4,2,289,0,0
C04580,37,Female,Desktop,Direct,1,4,2,3,93,1,0
C04581,55,Female,Tablet,Social Media,1,7,3,1,164,1,0
C04582,41,Female,Mobile,Social Media,2,3,2,3,181,0,0
C04583,27,Female,Mobile,Social Media,2,8,4,3,265,1,1
C04584,49,Female,Mobile,Direct,5,3,4,5,289,1,1
C04585,32,Male,Tablet,Social Media,7,8,3,4,230,0,1
C04586,54,Male,Desktop,Email,7,2,4,6,299,0,0
C04587,37,Male,Desktop,Direct,4,5,2,6,242,0,0
C04588,20,Male,Desktop,Email,13,4,1,2,89,0,0
C04589,54,Male,Desktop,Direct,4,9,4,8,39,1,1
C04590,57,Female,Mobile,Email,14,3,2,6,140,0,0
C04591,25,Female,Tablet,Direct,14,5,2,6,192,0,0
C04592,57,Male,Mobile,Search Engine,11,9,2,1,53,0,1
C04593,40,Male,Tablet,Social Media,10,6,4,9,90,1,1
C04594,57,Male,Desktop,Social Media,3,2,1,2,52,1,0
C04595,28,Female,Tablet,Direct,11,1,3,2,281,0,0
C04596,25,Female,Mobile,Email,2,1,3,5,291,0,0
C04597,46,Female,Mobile,Search Engine,3,7,4,3,128,0,1
C04598,47,Male,Desktop,Email,8,2,4,3,42,1,0
C04599,27,Male,Mobile,Social Media,1,7,0,0,165,1,0
C04600,56,Male,Mobile,Social Media,4,1,5,5,33,1,0
C04601,45,Male,Tablet,Email,7,4,1,7,55,1,1
C04602,53,Female,Mobile,Direct,5,4,2,7,290,0,1
C04603,30,Male,Desktop,Direct,2,5,5,7,280,1,1
C04604,49,Male,Desktop,Email,1,1,2,4,72,0,0
C04605,53,Male,Mobile,Social Media,6,7,5,9,67,0,1
C04606,54,Female,Desktop,Email,13,2,3,5,30,0,1
C04607,43,Female,Tablet,Social Media,13,2,5,4,277,0,1
C04608,39,Male,Tablet,Email,5,8,4,3,299,1,1
C04609,21,Female,Mobile,Direct,3,9,1,3,229,0,0
C04610,48,Female,Mobile,Search Engine,11,6,3,3,31,1,0
C04611,35,Female,Tablet,Social Media,11,1,5,3,270,1,1
C04612,55,Female,Desktop,Search Engine,11,1,1,5,179,1,0
C04613,41,Female,Mobile,Direct,9,7,4,5,55,0,1
C04614,40,Male,Mobile,Email,3,8,2,4,168,0,0
C04615,39,Male,Desktop,Direct,2,3,0,8,217,0,0
C04616,19,Male,Mobile,Search Engine,5,9,1,7,265,0,0
C04617,48,Female,Desktop,Direct,9,4,2,9,223,0,1
C04618,28,Female,Desktop,Direct,8,4,1,5,63,1,0
C04619,45,Female,Desktop,Email,6,3,1,8,225,0,0
C04620,49,Female,Desktop,Search Engine,3,8,1,4,260,1,1
C04621,22,Male,Desktop,Search Engine,6,9,4,9,60,1,1
C04622,55,Male,Tablet,Search Engine,5,1,3,3,95,1,0
C04623,27,Male,Desktop,Social Media,1,2,1,5,221,1,0
C04624,57,Male,Tablet,Direct,5,1,4,3,114,0,0
C04625,41,Male,Desktop,Search Engine,14,4,0,7,47,0,1
C04626,52,Male,Mobile,Direct,7,7,3,6,163,0,1
C04627,40,Female,Tablet,Email,9,7,4,4,78,1,1
C04628,34,Female,Mobile,Email,12,6,0,9,148,1,1
C04629,18,Male,Desktop,Social Media,1,5,3,5,20,1,1
C04630,48,Female,Desktop,Social Media,3,4,4,6,41,1,1
C04631,48,Male,Mobile,Email,8,8,0,1,245,1,0
C04632,59,Male,Desktop,Search Engine,6,7,4,8,223,1,1
C04633,59,Female,Mobile,Email,13,1,0,6,206,0,0
C04634,51,Male,Desktop,Direct,5,6,1,7,46,1,0
C04635,26,Male,Desktop,Social Media,13,2,1,4,148,0,1
C04636,39,Male,Tablet,Social Media,10,4,3,2,114,0,0
C04637,30,Female,Mobile,Email,2,5,0,1,85,0,0
C04638,42,Female,Desktop,Search Engine,3,8,1,1,196,1,1
C04639,35,Female,Mobile,Search Engine,12,6,3,2,294,0,0
C04640,29,Female,Tablet,Direct,2,2,2,0,175,0,0
C04641,57,Male,Mobile,Social Media,1,5,1,0,38,1,0
C04642,34,Female,Tablet,Email,7,5,1,6,77,0,0
C04643,32,Female,Mobile,Email,14,6,5,9,292,0,1
C04644,59,Female,Mobile,Social Media,3,1,4,7,217,1,1
C04645,32,Male,Tablet,Email,7,8,2,5,98,1,1
C04646,32,Female,Desktop,Social Media,12,3,0,6,60,1,0
C04647,56,Female,Desktop,Search Engine,7,5,3,0,245,0,0
C04648,30,Male,Desktop,Search Engine,8,7,2,0,280,0,0
C04649,34,Male,Mobile,Email,1,3,0,8,264,1,0
C04650,49,Male,Mobile,Search Engine,5,6,1,4,42,0,0
C04651,26,Male,Desktop,Search Engine,10,5,5,6,216,1,1
C04652,57,Female,Mobile,Direct,9,7,3,5,255,1,1
C04653,37,Male,Mobile,Social Media,12,3,3,3,145,1,0
C04654,43,Female,Desktop,Social Media,11,2,2,0,285,0,0
C04655,44,Female,Tablet,Email,7,4,4,3,159,0,0
C04656,38,Female,Mobile,Social Media,1,3,0,9,146,0,0
C04657,35,Female,Mobile,Direct,8,4,5,9,133,1,1
C04658,30,Female,Mobile,Email,3,7,5,7,32,1,1
C04659,33,Male,Mobile,Email,13,5,2,0,247,0,0
C04660,26,Female,Tablet,Social Media,4,4,4,1,28,0,0
C04661,29,Female,Desktop,Search Engine,4,6,4,7,165,0,1
C04662,55,Female,Mobile,Search Engine,10,7,4,1,182,1,1
C04663,36,Male,Desktop,Search Engine,14,5,3,9,242,1,1
C04664,24,Female,Mobile,Search Engine,12,7,0,8,235,0,1
C04665,52,Female,Tablet,Direct,8,3,0,2,188,0,0
C04666,35,Male,Desktop,Email,1,7,2,2,45,0,0
C04667,33,Female,Tablet,Search Engine,8,3,1,5,144,0,0
C04668,56,Female,Mobile,Direct,9,6,2,2,269,1,0
C04669,21,Male,Tablet,Email,9,8,0,8,29,0,1
C04670,42,Female,Tablet,Social Media,5,6,3,7,124,0,1
C04671,49,Female,Mobile,Social Media,4,3,2,3,125,1,0
C04672,57,Female,Mobile,Direct,4,5,1,5,20,1,1
C04673,30,Female,Desktop,Email,9,9,5,7,201,0,1
C04674,34,Female,Mobile,Search Engine,8,8,2,3,160,1,0
C04675,54,Male,Desktop,Email,10,6,4,4,249,0,1
C04676,23,Male,Tablet,Search Engine,10,9,1,6,83,0,0
C04677,36,Male,Tablet,Direct,12,2,4,7,97,0,1
C04678,30,Female,Desktop,Search Engine,7,9,3,6,251,1,1
C04679,43,Female,Mobile,Direct,12,6,0,7,106,0,1
C04680,31,Female,Mobile,Email,3,9,2,3,202,0,0
C04681,48,Male,Tablet,Email,4,4,2,0,165,1,0
C04682,21,Female,Desktop,Search Engine,9,5,4,5,111,1,1
C04683,56,Female,Tablet,Email,14,2,4,4,142,1,1
C04684,25,Female,Tablet,Search Engine,13,3,0,3,295,0,0
C04685,42,Male,Mobile,Email,8,1,2,1,83,0,0
C04686,30,Male,Desktop,Social Media,12,4,0,0,238,0,0
C04687,49,Female,Tablet,Search Engine,12,2,4,8,211,0,1
C04688,55,Female,Mobile,Direct,1,2,5,1,126,0,0
C04689,55,Female,Tablet,Social Media,3,1,4,8,266,1,1
C04690,45,Male,Tablet,Direct,14,2,1,5,76,1,0
C04691,47,Male,Mobile,Email,12,4,4,5,64,0,1
C04692,20,Male,Mobile,Social Media,10,6,4,1,105,0,0
C04693,45,Female,Desktop,Email,2,7,5,5,57,0,1
C04694,20,Male,Tablet,Search Engine,2,7,0,2,201,0,0
C04695,51,Female,Desktop,Direct,13,7,1,6,183,0,1
C04696,33,Female,Mobile,Email,13,4,1,9,264,0,1
C04697,39,Male,Mobile,Direct,8,5,2,3,145,0,0
C04698,49,Female,Tablet,Direct,6,3,5,8,226,0,1
C04699,55,Male,Desktop,Email,12,1,3,4,286,1,0
C04700,25,Female,Desktop,Search Engine,12,8,2,9,106,1,1
C04701,25,Female,Tablet,Direct,12,7,2,2,164,0,0
C04702,23,Male,Tablet,Email,13,9,2,0,141,0,0
C04703,31,Female,Desktop,Search Engine,6,4,1,0,117,0,0
C04704,49,Female,Mobile,Email,4,5,0,3,152,1,1
C04705,52,Female,Mobile,Search Engine,1,5,4,9,84,1,1
C04706,27,Female,Tablet,Direct,11,7,1,9,218,0,1
C04707,20,Female,Desktop,Social Media,7,9,4,3,144,0,0
C04708,29,Female,Desktop,Email,8,8,4,8,227,0,1
C04709,48,Female,Desktop,Direct,2,7,3,7,227,0,1
C04710,46,Female,Mobile,Email,2,1,2,3,140,0,0
C04711,22,Male,Mobile,Email,1,6,3,5,161,1,0
C04712,42,Male,Desktop,Search Engine,4,9,2,6,76,0,1
C04713,58,Female,Desktop,Email,6,7,1,9,164,0,1
C04714,48,Female,Tablet,Search Engine,14,1,4,7,63,1,1
C04715,38,Male,Tablet,Direct,5,9,3,3,151,0,0
C04716,37,Female,Desktop,Email,4,3,5,0,100,1,0
C04717,56,Male,Desktop,Direct,14,9,1,4,49,1,1
C04718,39,Male,Mobile,Social Media,4,4,1,0,228,1,0
C04719,21,Male,Desktop,Direct,10,9,5,3,262,0,0
C04720,30,Female,Tablet,Email,7,8,2,6,202,1,1
C04721,59,Female,Mobile,Social Media,7,7,4,6,177,1,1
C04722,37,Female,Tablet,Search Engine,2,4,2,0,165,1,0
C04723,30,Male,Tablet,Social Media,13,9,2,8,252,0,1
C04724,34,Male,Mobile,Email,7,4,1,1,111,1,0
C04725,53,Male,Tablet,Email,2,1,2,4,191,1,0
C04726,50,Female,Desktop,Direct,4,6,0,5,209,0,0
C04727,18,Male,Tablet,Search Engine,1,4,5,0,50,0,0
C04728,32,Male,Mobile,Email,5,3,5,1,128,1,1
C04729,30,Female,Mobile,Email,1,5,4,6,291,1,1
C04730,34,Male,Mobile,Search Engine,4,3,5,5,114,1,0
C04731,41,Male,Tablet,Search Engine,13,9,2,5,96,0,1
C04732,25,Female,Desktop,Direct,9,6,2,5,170,0,0
C04733,44,Female,Mobile,Social Media,13,3,3,6,161,0,1
C04734,40,Male,Desktop,Search Engine,12,5,4,9,250,0,1
C04735,25,Female,Mobile,Email,8,8,4,8,277,0,1
C04736,25,Male,Desktop,Search Engine,6,8,5,8,147,1,1
C04737,43,Female,Desktop,Email,8,6,2,1,243,1,0
C04738,30,Male,Desktop,Direct,5,5,0,1,203,0,0
C04739,56,Female,Mobile,Social Media,7,5,3,4,299,1,0
C04740,54,Male,Tablet,Direct,8,1,0,9,48,0,1
C04741,45,Female,Tablet,Search Engine,7,2,2,6,37,1,0
C04742,42,Female,Tablet,Email,14,4,4,2,150,1,0
C04743,33,Female,Desktop,Search Engine,4,6,4,2,288,0,1
C04744,19,Female,Mobile,Search Engine,5,7,0,3,125,0,0
C04745,35,Female,Desktop,Search Engine,13,1,1,2,176,1,0
C04746,34,Female,Mobile,Search Engine,14,8,2,2,78,1,1
C04747,47,Female,Desktop,Social Media,10,1,4,7,111,1,1
C04748,56,Male,Mobile,Email,6,9,5,6,279,1,1
C04749,30,Male,Mobile,Search Engine,14,4,1,6,70,0,0
C04750,49,Female,Mobile,Email,14,7,4,9,152,1,1
C04751,46,Female,Desktop,Social Media,12,6,5,1,186,0,0
C04752,47,Male,Tablet,Email,11,9,4,8,24,1,1
C04753,35,Male,Desktop,Email,6,2,1,5,155,0,0
C04754,30,Female,Desktop,Social Media,13,7,0,2,245,0,0
C04755,38,Male,Mobile,Search Engine,9,5,2,8,203,0,1
C04756,47,Male,Mobile,Email,10,7,1,8,110,1,1
C04757,38,Female,Tablet,Direct,14,1,1,5,208,1,0
C04758,34,Female,Tablet,Email,14,9,4,9,152,0,1
C04759,57,Female,Mobile,Search Engine,2,1,5,5,191,1,1
C04760,36,Male,Tablet,Direct,6,5,1,7,269,0,0
C04761,32,Female,Tablet,Search Engine,13,8,2,7,80,0,1
C04762,26,Female,Mobile,Email,3,1,0,5,69,0,0
C04763,27,Male,Desktop,Social Media,14,7,5,6,242,0,1
C04764,48,Female,Tablet,Search Engine,2,2,0,3,191,0,0
C04765,40,Male,Mobile,Search Engine,6,7,0,0,244,1,0
C04766,47,Male,Tablet,Social Media,4,7,2,3,210,0,0
C04767,50,Male,Tablet,Email,5,9,4,7,284,1,1
C04768,26,Male,Mobile,Search Engine,5,6,5,7,263,1,1
C04769,18,Male,Tablet,Email,3,4,5,1,98,1,0
C04770,52,Male,Tablet,Email,12,7,2,6,41,0,0
C04771,28,Female,Tablet,Email,4,7,5,0,55,1,1
C04772,51,Female,Desktop,Social Media,3,4,1,1,175,1,0
C04773,33,Female,Desktop,Email,7,2,3,7,75,1,1
C04774,26,Male,Tablet,Email,1,9,3,9,267,1,1
C04775,49,Female,Mobile,Direct,6,8,3,3,280,0,0
C04776,32,Male,Tablet,Direct,4,5,0,2,279,1,0
C04777,29,Female,Tablet,Direct,1,5,5,1,34,1,1
C04778,50,Male,Desktop,Search Engine,1,1,2,5,207,0,0
C04779,31,Female,Desktop,Search Engine,5,9,5,3,45,1,1
C04780,25,Male,Desktop,Direct,14,8,2,2,42,1,0
C04781,25,Female,Tablet,Social Media,5,5,5,2,122,1,1
C04782,44,Male,Tablet,Social Media,10,6,0,9,48,1,1
C04783,29,Female,Mobile,Direct,7,8,1,2,76,1,0
C04784,18,Male,Tablet,Search Engine,13,6,3,7,81,0,1
C04785,57,Female,Tablet,Search Engine,12,4,3,8,67,1,1
C04786,59,Female,Desktop,Social Media,4,3,5,8,54,1,1
C04787,28,Female,Desktop,Email,14,7,0,4,65,0,0
